 0.15324811E+01  0.61910791E-15
 0.15371948E+01  0.61255115E-15
 0.15419230E+01  0.60618514E-15
 0.15466657E+01  0.60000721E-15
 0.15514231E+01  0.59401489E-15
 0.15561950E+01  0.58820585E-15
 0.15609817E+01  0.58257795E-15
 0.15657830E+01  0.57712925E-15
 0.15705991E+01  0.57185795E-15
 0.15754301E+01  0.56676246E-15
 0.15802759E+01  0.56184136E-15
 0.15851366E+01  0.55709341E-15
 0.15900122E+01  0.55251758E-15
 0.15949029E+01  0.54811303E-15
 0.15998086E+01  0.54387909E-15
 0.16047294E+01  0.53981534E-15
 0.16096653E+01  0.53592154E-15
 0.16146164E+01  0.53219769E-15
 0.16195827E+01  0.52864401E-15
 0.16245643E+01  0.52526096E-15
 0.16295613E+01  0.52204926E-15
 0.16345736E+01  0.51900988E-15
 0.16396013E+01  0.51614408E-15
 0.16446445E+01  0.51345341E-15
 0.16497031E+01  0.51093974E-15
 0.16547774E+01  0.50860525E-15
 0.16598673E+01  0.50645249E-15
 0.16649728E+01  0.50448441E-15
 0.16700940E+01  0.50270433E-15
 0.16752310E+01  0.50111603E-15
 0.16803837E+01  0.49972377E-15
 0.16855524E+01  0.49853230E-15
 0.16907369E+01  0.49754696E-15
 0.16959373E+01  0.49677368E-15
 0.17011538E+01  0.49621906E-15
 0.17063863E+01  0.49589041E-15
 0.17116349E+01  0.49579587E-15
 0.17168997E+01  0.49594445E-15
 0.17221806E+01  0.49634611E-15
 0.17274778E+01  0.49701193E-15
 0.17327913E+01  0.49795417E-15
 0.17381211E+01  0.49918640E-15
 0.17434673E+01  0.50072372E-15
 0.17488300E+01  0.50258290E-15
 0.17542091E+01  0.50478257E-15
 0.17596048E+01  0.50734352E-15
 0.17650171E+01  0.51028892E-15
 0.17704460E+01  0.51364468E-15
 0.17758917E+01  0.51743986E-15
 0.17813541E+01  0.52170708E-15
 0.17868333E+01  0.52648306E-15
 0.17923293E+01  0.53180929E-15
 0.17978423E+01  0.53773278E-15
 0.18033722E+01  0.54430693E-15
 0.18089191E+01  0.55159271E-15
 0.18144831E+01  0.55965990E-15
 0.18200642E+01  0.56858883E-15
 0.18256624E+01  0.57847230E-15
 0.18312779E+01  0.58941812E-15
 0.18369106E+01  0.60155221E-15
 0.18425607E+01  0.61502254E-15
 0.18482282E+01  0.63000410E-15
 0.18539131E+01  0.64670535E-15
 0.18596154E+01  0.66537654E-15
 0.18653353E+01  0.68632067E-15
 0.18710728E+01  0.70990817E-15
 0.18768280E+01  0.73659658E-15
 0.18826009E+01  0.76695780E-15
 0.18883915E+01  0.80171604E-15
 0.18941999E+01  0.84180209E-15
 0.19000262E+01  0.88843252E-15
 0.19058704E+01  0.94322837E-15
 0.19117326E+01  0.10083984E-14
 0.19176128E+01  0.10870315E-14
 0.19235111E+01  0.11835843E-14
 0.19294276E+01  0.13047310E-14
 0.19353622E+01  0.14609391E-14
 0.19413151E+01  0.16696101E-14
 0.19472863E+01  0.19619607E-14
 0.19532759E+01  0.24001254E-14
 0.19592839E+01  0.31280319E-14
 0.19653104E+01  0.45720029E-14
 0.19713554E+01  0.88001624E-14
 0.19774190E+01  0.23177531E-12
 0.19835012E+01  0.91448897E-14
 0.19896022E+01  0.43960752E-14
 0.19957219E+01  0.28556895E-14
 0.20018605E+01  0.20938993E-14
 0.20080179E+01  0.16398903E-14
 0.20141943E+01  0.13387608E-14
 0.20203897E+01  0.11246165E-14
 0.20266041E+01  0.96467030E-15
 0.20328377E+01  0.84077043E-15
 0.20390904E+01  0.74205407E-15
 0.20453623E+01  0.66162262E-15
 0.20516536E+01  0.59488458E-15
 0.20579642E+01  0.53866557E-15
 0.20642942E+01  0.49070077E-15
 0.20706437E+01  0.44933101E-15
 0.20770127E+01  0.41331296E-15
 0.20834013E+01  0.38169663E-15
 0.20898095E+01  0.35374365E-15
 0.20962375E+01  0.32887149E-15
 0.21026852E+01  0.30661440E-15
 0.21091528E+01  0.28659560E-15
 0.21156402E+01  0.26850696E-15
 0.21221476E+01  0.25209411E-15
 0.21286750E+01  0.23714517E-15
 0.21352226E+01  0.22348228E-15
 0.21417902E+01  0.21095501E-15
 0.21483780E+01  0.19943530E-15
 0.21549861E+01  0.18881345E-15
 0.21616146E+01  0.17899494E-15
 0.21682634E+01  0.16989791E-15
 0.21749327E+01  0.16145112E-15
 0.21816224E+01  0.15359226E-15
 0.21883328E+01  0.14626663E-15
 0.21950638E+01  0.13942598E-15
 0.22018155E+01  0.13302765E-15
 0.22085880E+01  0.12703372E-15
 0.22153813E+01  0.12141042E-15
 0.22221955E+01  0.11612757E-15
 0.22290306E+01  0.11115813E-15
 0.22358868E+01  0.10647779E-15
 0.22427641E+01  0.10206466E-15
 0.22496625E+01  0.97898993E-16
 0.22565822E+01  0.93962938E-16
 0.22635231E+01  0.90240346E-16
 0.22704854E+01  0.86716608E-16
 0.22774691E+01  0.83378534E-16
 0.22844742E+01  0.80214273E-16
 0.22915009E+01  0.77213292E-16
 0.22985493E+01  0.74366459E-16
 0.23056193E+01  0.71666294E-16
 0.23127110E+01  0.69107592E-16
 0.23198246E+01  0.66688896E-16
 0.23269601E+01  0.64416167E-16
 0.23341175E+01  0.62313098E-16
 0.23412969E+01  0.60455867E-16
 0.23484984E+01  0.59129075E-16
 0.23557220E+01  0.59994958E-16
 0.23629679E+01  0.10131670E-15
 0.23702360E+01  0.67475371E-16
 0.23775265E+01  0.53245513E-16
 0.23848395E+01  0.49935010E-16
 0.23921749E+01  0.47850132E-16
 0.23995329E+01  0.46125247E-16
 0.24069135E+01  0.44570700E-16
 0.24143168E+01  0.43124071E-16
 0.24217429E+01  0.41758796E-16
 0.24291919E+01  0.40461189E-16
 0.24366637E+01  0.39223031E-16
 0.24441586E+01  0.38038747E-16
 0.24516764E+01  0.36904177E-16
 0.24592175E+01  0.35815996E-16
 0.24667817E+01  0.34771408E-16
 0.24743691E+01  0.33767981E-16
 0.24819799E+01  0.32803548E-16
 0.24896142E+01  0.31876144E-16
 0.24972719E+01  0.30983969E-16
 0.25049531E+01  0.30125358E-16
 0.25126580E+01  0.29298764E-16
 0.25203866E+01  0.28502739E-16
 0.25281389E+01  0.27735929E-16
 0.25359151E+01  0.26997058E-16
 0.25437152E+01  0.26284926E-16
 0.25515393E+01  0.25598399E-16
 0.25593875E+01  0.24936409E-16
 0.25672598E+01  0.24297942E-16
 0.25751563E+01  0.23682039E-16
 0.25830772E+01  0.23087792E-16
 0.25910223E+01  0.22514339E-16
 0.25989920E+01  0.21960862E-16
 0.26069861E+01  0.21426584E-16
 0.26150048E+01  0.20910768E-16
 0.26230482E+01  0.20412711E-16
 0.26311163E+01  0.19931748E-16
 0.26392092E+01  0.19467243E-16
 0.26473271E+01  0.19018593E-16
 0.26554699E+01  0.18585223E-16
 0.26636377E+01  0.18166587E-16
 0.26718307E+01  0.17762164E-16
 0.26800489E+01  0.17371458E-16
 0.26882923E+01  0.16993998E-16
 0.26965611E+01  0.16629333E-16
 0.27048554E+01  0.16277036E-16
 0.27131751E+01  0.15936700E-16
 0.27215205E+01  0.15607937E-16
 0.27298915E+01  0.15290379E-16
 0.27382882E+01  0.14983673E-16
 0.27467108E+01  0.14687489E-16
 0.27551593E+01  0.14401507E-16
 0.27636338E+01  0.14125429E-16
 0.27721343E+01  0.13858968E-16
 0.27806610E+01  0.13601856E-16
 0.27892139E+01  0.13353836E-16
 0.27977932E+01  0.13114668E-16
 0.28063988E+01  0.12884124E-16
 0.28150309E+01  0.12661991E-16
 0.28236895E+01  0.12448068E-16
 0.28323748E+01  0.12242169E-16
 0.28410868E+01  0.12044119E-16
 0.28498255E+01  0.11853757E-16
 0.28585912E+01  0.11670934E-16
 0.28673838E+01  0.11495516E-16
 0.28762035E+01  0.11327381E-16
 0.28850503E+01  0.11166418E-16
 0.28939243E+01  0.11012533E-16
 0.29028256E+01  0.10865644E-16
 0.29117543E+01  0.10725683E-16
 0.29207104E+01  0.10592597E-16
 0.29296941E+01  0.10466350E-16
 0.29387054E+01  0.10346919E-16
 0.29477444E+01  0.10234301E-16
 0.29568113E+01  0.10128510E-16
 0.29659060E+01  0.10029580E-16
 0.29750287E+01  0.99375660E-17
 0.29841795E+01  0.98525447E-17
 0.29933584E+01  0.97746191E-17
 0.30025656E+01  0.97039191E-17
 0.30118010E+01  0.96406050E-17
 0.30210649E+01  0.95848705E-17
 0.30303573E+01  0.95369474E-17
 0.30396782E+01  0.94971094E-17
 0.30490278E+01  0.94656784E-17
 0.30584062E+01  0.94430308E-17
 0.30678134E+01  0.94296055E-17
 0.30772496E+01  0.94259133E-17
 0.30867148E+01  0.94325484E-17
 0.30962091E+01  0.94502020E-17
 0.31057326E+01  0.94796796E-17
 0.31152853E+01  0.95219208E-17
 0.31248675E+01  0.95780254E-17
 0.31344792E+01  0.96492846E-17
 0.31441204E+01  0.97372205E-17
 0.31537913E+01  0.98436362E-17
 0.31634919E+01  0.99706789E-17
 0.31732223E+01  0.10120923E-16
 0.31829827E+01  0.10297474E-16
 0.31927731E+01  0.10504113E-16
 0.32025936E+01  0.10745482E-16
 0.32124443E+01  0.11027338E-16
 0.32223254E+01  0.11356905E-16
 0.32322368E+01  0.11743369E-16
 0.32421787E+01  0.12198576E-16
 0.32521512E+01  0.12738077E-16
 0.32621543E+01  0.13382674E-16
 0.32721882E+01  0.14160846E-16
 0.32822530E+01  0.15112626E-16
 0.32923488E+01  0.16296121E-16
 0.33024756E+01  0.17798979E-16
 0.33126335E+01  0.19759886E-16
 0.33228227E+01  0.22412014E-16
 0.33330432E+01  0.26179966E-16
 0.33432952E+01  0.31926912E-16
 0.33535787E+01  0.41717837E-16
 0.33638938E+01  0.62027757E-16
 0.33742407E+01  0.12899907E-15
 0.33846194E+01  0.85973389E-15
 0.33950300E+01  0.93907682E-16
 0.34054726E+01  0.48236822E-16
 0.34159474E+01  0.31809421E-16
 0.34264543E+01  0.23366917E-16
 0.34369936E+01  0.18236408E-16
 0.34475653E+01  0.14795716E-16
 0.34581695E+01  0.12333121E-16
 0.34688064E+01  0.10487216E-16
 0.34794759E+01  0.90549973E-17
 0.34901783E+01  0.79136544E-17
 0.35009136E+01  0.69845347E-17
 0.35116819E+01  0.62149372E-17
 0.35224834E+01  0.55682278E-17
 0.35333180E+01  0.50181524E-17
 0.35441860E+01  0.45454069E-17
 0.35550874E+01  0.41354821E-17
 0.35660224E+01  0.37772649E-17
 0.35769909E+01  0.34621020E-17
 0.35879932E+01  0.31831579E-17
 0.35990294E+01  0.29349651E-17
 0.36100995E+01  0.27131018E-17
 0.36212037E+01  0.25139586E-17
 0.36323420E+01  0.23345670E-17
 0.36435145E+01  0.21724718E-17
 0.36547215E+01  0.20256380E-17
 0.36659629E+01  0.18923833E-17
 0.36772389E+01  0.17713342E-17
 0.36885495E+01  0.16614048E-17
 0.36998950E+01  0.15618069E-17
 0.37112753E+01  0.14721067E-17
 0.37226907E+01  0.13923723E-17
 0.37341412E+01  0.13235191E-17
 0.37456268E+01  0.12681419E-17
 0.37571479E+01  0.12327185E-17
 0.37687043E+01  0.12343688E-17
 0.37802963E+01  0.13267106E-17
 0.37919240E+01  0.17449171E-17
 0.38035874E+01  0.53762627E-17
 0.38152867E+01  0.31105817E-17
 0.38270220E+01  0.13923892E-17
 0.38387933E+01  0.10260294E-17
 0.38506009E+01  0.86966968E-18
 0.38624448E+01  0.77798122E-18
 0.38743251E+01  0.71339582E-18
 0.38862420E+01  0.66268691E-18
 0.38981955E+01  0.62020813E-18
 0.39101858E+01  0.58319145E-18
 0.39222130E+01  0.55012588E-18
 0.39342772E+01  0.52011084E-18
 0.39463785E+01  0.49256833E-18
 0.39585170E+01  0.46710318E-18
 0.39706928E+01  0.44343021E-18
 0.39829061E+01  0.42133398E-18
 0.39951569E+01  0.40064537E-18
 0.40074455E+01  0.38122734E-18
 0.40197718E+01  0.36296588E-18
 0.40321361E+01  0.34576414E-18
 0.40445383E+01  0.32953842E-18
 0.40569788E+01  0.31421536E-18
 0.40694575E+01  0.29972991E-18
 0.40819745E+01  0.28602392E-18
 0.40945301E+01  0.27304494E-18
 0.41071243E+01  0.26074543E-18
 0.41197572E+01  0.24908203E-18
 0.41324290E+01  0.23801505E-18
 0.41451398E+01  0.22750801E-18
 0.41578896E+01  0.21752730E-18
 0.41706787E+01  0.20804183E-18
 0.41835071E+01  0.19902281E-18
 0.41963750E+01  0.19044350E-18
 0.42092825E+01  0.18227903E-18
 0.42222296E+01  0.17450625E-18
 0.42352166E+01  0.16710353E-18
 0.42482435E+01  0.16005069E-18
 0.42613105E+01  0.15332883E-18
 0.42744177E+01  0.14692027E-18
 0.42875652E+01  0.14080843E-18
 0.43007531E+01  0.13497776E-18
 0.43139816E+01  0.12941365E-18
 0.43272508E+01  0.12410237E-18
 0.43405608E+01  0.11903100E-18
 0.43539118E+01  0.11418738E-18
 0.43673038E+01  0.10956008E-18
 0.43807370E+01  0.10513830E-18
 0.43942115E+01  0.10091186E-18
 0.44077275E+01  0.96871150E-19
 0.44212851E+01  0.93007106E-19
 0.44348843E+01  0.89311160E-19
 0.44485254E+01  0.85775211E-19
 0.44622084E+01  0.82391601E-19
 0.44759335E+01  0.79153081E-19
 0.44897009E+01  0.76052793E-19
 0.45035105E+01  0.73084239E-19
 0.45173627E+01  0.70241264E-19
 0.45312575E+01  0.67518033E-19
 0.45451950E+01  0.64909016E-19
 0.45591753E+01  0.62408965E-19
 0.45731987E+01  0.60012899E-19
 0.45872652E+01  0.57716093E-19
 0.46013750E+01  0.55514057E-19
 0.46155282E+01  0.53402527E-19
 0.46297249E+01  0.51377450E-19
 0.46439653E+01  0.49434976E-19
 0.46582494E+01  0.47571441E-19
 0.46725776E+01  0.45783362E-19
 0.46869497E+01  0.44067423E-19
 0.47013661E+01  0.42420470E-19
 0.47158269E+01  0.40839500E-19
 0.47303321E+01  0.39321651E-19
 0.47448819E+01  0.37864200E-19
 0.47594765E+01  0.36464551E-19
 0.47741160E+01  0.35120231E-19
 0.47888005E+01  0.33828879E-19
 0.48035301E+01  0.32588249E-19
 0.48183051E+01  0.31396195E-19
 0.48331255E+01  0.30250671E-19
 0.48479915E+01  0.29149724E-19
 0.48629033E+01  0.28091492E-19
 0.48778609E+01  0.27074195E-19
 0.48928645E+01  0.26096136E-19
 0.49079142E+01  0.25155691E-19
 0.49230103E+01  0.24251311E-19
 0.49381528E+01  0.23381516E-19
 0.49533418E+01  0.22544891E-19
 0.49685776E+01  0.21740084E-19
 0.49838602E+01  0.20965801E-19
 0.49991899E+01  0.20220808E-19
 0.50145667E+01  0.19503920E-19
 0.50299908E+01  0.18814009E-19
 0.50454623E+01  0.18149991E-19
 0.50609814E+01  0.17510832E-19
 0.50765483E+01  0.16895541E-19
 0.50921630E+01  0.16303169E-19
 0.51078258E+01  0.15732809E-19
 0.51235368E+01  0.15183591E-19
 0.51392960E+01  0.14654683E-19
 0.51551038E+01  0.14145287E-19
 0.51709601E+01  0.13654640E-19
 0.51868653E+01  0.13182009E-19
 0.52028193E+01  0.12726694E-19
 0.52188225E+01  0.12288022E-19
 0.52348748E+01  0.11865348E-19
 0.52509766E+01  0.11458056E-19
 0.52671278E+01  0.11065553E-19
 0.52833288E+01  0.10687270E-19
 0.52995795E+01  0.10322665E-19
 0.53158803E+01  0.99712129E-20
 0.53322312E+01  0.96324140E-20
 0.53486324E+01  0.93057870E-20
 0.53650840E+01  0.89908706E-20
 0.53815862E+01  0.86872219E-20
 0.53981392E+01  0.83944160E-20
 0.54147431E+01  0.81120449E-20
 0.54313981E+01  0.78397170E-20
 0.54481043E+01  0.75770561E-20
 0.54648619E+01  0.73237012E-20
 0.54816711E+01  0.70793054E-20
 0.54985319E+01  0.68435357E-20
 0.55154446E+01  0.66160721E-20
 0.55324093E+01  0.63966072E-20
 0.55494262E+01  0.61848457E-20
 0.55664955E+01  0.59805037E-20
 0.55836172E+01  0.57833087E-20
 0.56007916E+01  0.55929984E-20
 0.56180189E+01  0.54093210E-20
 0.56352991E+01  0.52320342E-20
 0.56526325E+01  0.50609052E-20
 0.56700192E+01  0.48957102E-20
 0.56874594E+01  0.47362338E-20
 0.57049532E+01  0.45822692E-20
 0.57225008E+01  0.44336171E-20
 0.57401024E+01  0.42900861E-20
 0.57577581E+01  0.41514921E-20
 0.57754682E+01  0.40176577E-20
 0.57932327E+01  0.38884125E-20
 0.58110519E+01  0.37635924E-20
 0.58289258E+01  0.36430396E-20
 0.58468548E+01  0.35266022E-20
 0.58648389E+01  0.34141339E-20
 0.58828783E+01  0.33054940E-20
 0.59009732E+01  0.32005471E-20
 0.59191237E+01  0.30991628E-20
 0.59373301E+01  0.30012154E-20
 0.59555925E+01  0.29065842E-20
 0.59739111E+01  0.28151526E-20
 0.59922860E+01  0.27268086E-20
 0.60107174E+01  0.26414443E-20
 0.60292055E+01  0.25589557E-20
 0.60477505E+01  0.24792426E-20
 0.60663525E+01  0.24022085E-20
 0.60850117E+01  0.23277606E-20
 0.61037284E+01  0.22558093E-20
 0.61225026E+01  0.21862683E-20
 0.61413345E+01  0.21190545E-20
 0.61602244E+01  0.20540877E-20
 0.61791724E+01  0.19912909E-20
 0.61981786E+01  0.19305897E-20
 0.62172433E+01  0.18719122E-20
 0.62363667E+01  0.18151894E-20
 0.62555489E+01  0.17603547E-20
 0.62747901E+01  0.17073439E-20
 0.62940904E+01  0.16560950E-20
 0.63134501E+01  0.16065483E-20
 0.63328694E+01  0.15586463E-20
 0.63523484E+01  0.15123334E-20
 0.63718874E+01  0.14675562E-20
 0.63914864E+01  0.14242630E-20
 0.64111457E+01  0.13824040E-20
 0.64308655E+01  0.13419312E-20
 0.64506459E+01  0.13027983E-20
 0.64704871E+01  0.12649605E-20
 0.64903894E+01  0.12283748E-20
 0.65103530E+01  0.11929995E-20
 0.65303779E+01  0.11587946E-20
 0.65504644E+01  0.11257213E-20
 0.65706127E+01  0.10937423E-20
 0.65908230E+01  0.10628214E-20
 0.66110954E+01  0.10329239E-20
 0.66314302E+01  0.10040161E-20
 0.66518275E+01  0.97606574E-21
 0.66722876E+01  0.94904139E-21
 0.66928106E+01  0.92291286E-21
 0.67133968E+01  0.89765097E-21
 0.67340462E+01  0.87322754E-21
 0.67547592E+01  0.84961539E-21
 0.67755359E+01  0.82678824E-21
 0.67963764E+01  0.80472071E-21
 0.68172811E+01  0.78338830E-21
 0.68382501E+01  0.76276734E-21
 0.68592836E+01  0.74283498E-21
 0.68803818E+01  0.72356911E-21
 0.69015449E+01  0.70494840E-21
 0.69227730E+01  0.68695223E-21
 0.69440665E+01  0.66956067E-21
 0.69654255E+01  0.65275446E-21
 0.69868501E+01  0.63651500E-21
 0.70083407E+01  0.62082430E-21
 0.70298973E+01  0.60566497E-21
 0.70515203E+01  0.59102020E-21
 0.70732098E+01  0.57687374E-21
 0.70949660E+01  0.56320987E-21
 0.71167891E+01  0.55001342E-21
 0.71386793E+01  0.53726969E-21
 0.71606369E+01  0.52496447E-21
 0.71826620E+01  0.51308402E-21
 0.72047548E+01  0.50161507E-21
 0.72269156E+01  0.49054477E-21
 0.72491446E+01  0.47986069E-21
 0.72714419E+01  0.46955081E-21
 0.72938079E+01  0.45960351E-21
 0.73162426E+01  0.45000755E-21
 0.73387463E+01  0.44075206E-21
 0.73613192E+01  0.43182654E-21
 0.73839616E+01  0.42322083E-21
 0.74066736E+01  0.41492509E-21
 0.74294555E+01  0.40692984E-21
 0.74523074E+01  0.39922591E-21
 0.74752297E+01  0.39180442E-21
 0.74982224E+01  0.38465682E-21
 0.75212859E+01  0.37777485E-21
 0.75444203E+01  0.37115053E-21
 0.75676259E+01  0.36477616E-21
 0.75909028E+01  0.35864433E-21
 0.76142514E+01  0.35274788E-21
 0.76376717E+01  0.34707994E-21
 0.76611641E+01  0.34163389E-21
 0.76847288E+01  0.33640335E-21
 0.77083659E+01  0.33138223E-21
 0.77320757E+01  0.32656465E-21
 0.77558585E+01  0.32194501E-21
 0.77797144E+01  0.31751795E-21
 0.78036437E+01  0.31327832E-21
 0.78276466E+01  0.30922127E-21
 0.78517233E+01  0.30534214E-21
 0.78758741E+01  0.30163654E-21
 0.79000992E+01  0.29810032E-21
 0.79243988E+01  0.29472957E-21
 0.79487731E+01  0.29152063E-21
 0.79732224E+01  0.28847006E-21
 0.79977469E+01  0.28557472E-21
 0.80223468E+01  0.28283169E-21
 0.80470224E+01  0.28023831E-21
 0.80717739E+01  0.27779220E-21
 0.80966016E+01  0.27549124E-21
 0.81215056E+01  0.27333360E-21
 0.81464861E+01  0.27131771E-21
 0.81715436E+01  0.26944234E-21
 0.81966781E+01  0.26770654E-21
 0.82218899E+01  0.26610970E-21
 0.82471793E+01  0.26465152E-21
 0.82725464E+01  0.26333209E-21
 0.82979916E+01  0.26215186E-21
 0.83235150E+01  0.26111169E-21
 0.83491170E+01  0.26021284E-21
 0.83747977E+01  0.25945705E-21
 0.84005574E+01  0.25884653E-21
 0.84263963E+01  0.25838403E-21
 0.84523147E+01  0.25807287E-21
 0.84783128E+01  0.25791696E-21
 0.85043909E+01  0.25792093E-21
 0.85305492E+01  0.25809011E-21
 0.85567880E+01  0.25843068E-21
 0.85831074E+01  0.25894971E-21
 0.86095078E+01  0.25965528E-21
 0.86359895E+01  0.26055657E-21
 0.86625525E+01  0.26166404E-21
 0.86891973E+01  0.26298956E-21
 0.87159241E+01  0.26454659E-21
 0.87427330E+01  0.26635039E-21
 0.87696244E+01  0.26841832E-21
 0.87965985E+01  0.27077007E-21
 0.88236556E+01  0.27342809E-21
 0.88507959E+01  0.27641798E-21
 0.88780197E+01  0.27976899E-21
 0.89053272E+01  0.28351469E-21
 0.89327188E+01  0.28769369E-21
 0.89601945E+01  0.29235058E-21
 0.89877548E+01  0.29753707E-21
 0.90153999E+01  0.30331337E-21
 0.90431300E+01  0.30975004E-21
 0.90709454E+01  0.31693016E-21
 0.90988463E+01  0.32495217E-21
 0.91268331E+01  0.33393360E-21
 0.91549059E+01  0.34401578E-21
 0.91830651E+01  0.35537015E-21
 0.92113109E+01  0.36820664E-21
 0.92396436E+01  0.38278505E-21
 0.92680634E+01  0.39943069E-21
 0.92965707E+01  0.41855639E-21
 0.93251656E+01  0.44069386E-21
 0.93538485E+01  0.46653982E-21
 0.93826196E+01  0.49702523E-21
 0.94114792E+01  0.53342272E-21
 0.94404276E+01  0.57751901E-21
 0.94694650E+01  0.63190360E-21
 0.94985917E+01  0.70047656E-21
 0.95278080E+01  0.78939770E-21
 0.95571142E+01  0.90900027E-21
